bets,wins,win_rate,staked,profit,roi,friction_adjusted_profit,friction_adjusted_roi,max_drawdown,average_odds,average_model_probability,average_edge,average_clv,clv_positive_rate,average_fractional_kelly,edge_threshold,model_type,max_odds,exclude_slams,surface,min_edge_trust
119,54,0.453781512605042,119.0,5.720000000000002,0.04806722689075632,4.305599999999999,0.03618151260504201,-12.490000000000002,3.1343697478991595,0.4743233058506252,0.07571005888069605,0.014543810307283444,0.5546218487394958,0.03016181808053787,0.02,,10.0,True,Grass,
70,41,0.5857142857142857,70.0,3.16,0.045142857142857144,2.5168,0.035954285714285716,-7.8,1.933857142857143,0.6531014759715549,0.10808023120825908,0.0013989884708409007,0.4142857142857143,0.06409048389010825,0.05,,3.0,False,Grass,
83,32,0.3855421686746988,83.0,3.9099999999999975,0.047108433734939725,2.811799999999997,0.033877108433734905,-10.479999999999999,3.1787951807228914,0.39307861519673715,0.06073826989995112,0.009864938361849896,0.6265060240963856,0.019336133663645255,0.075,other,5.0,True,,
129,63,0.4883720930232558,129.0,5.760000000000002,0.04465116279069769,4.324799999999998,0.03352558139534882,-11.58,2.204806201550387,0.4988691073295503,0.044587146525598725,0.010606176937918654,0.5813953488372093,0.01092083044902209,0.01,other,3.0,True,Clay,
406,241,0.5935960591133005,406.0,17.03,0.041945812807881774,13.389399999999998,0.03297881773399015,-11.7,1.9684482758620687,0.6478502076120715,0.11435823879832878,0.0031908625793625875,0.4605911330049261,0.06408269144681628,0.075,,3.0,True,,
203,89,0.43842364532019706,203.0,8.600000000000005,0.04236453201970446,6.147999999999997,0.03028571428571427,-16.21,4.526453201970443,0.4694635792077777,0.08358733303452291,0.012180418354890431,0.4827586206896552,0.03958232143267597,0.02,top_10,,False,Grass,
203,83,0.4088669950738916,203.0,8.170000000000003,0.04024630541871923,5.606599999999997,0.027618719211822643,-17.29,2.9072413793103453,0.4143223534578201,0.03754460934904786,0.013990278390103741,0.6059113300492611,0.008518650322682349,0.01,other,10.0,True,Clay,
203,83,0.4088669950738916,203.0,8.170000000000003,0.04024630541871923,5.606599999999997,0.027618719211822643,-17.29,2.9072413793103453,0.4143223534578201,0.03754460934904786,0.013990278390103741,0.6059113300492611,0.008518650322682349,0.01,other,,True,Clay,
84,41,0.4880952380952381,84.0,3.200000000000001,0.038095238095238106,2.275999999999997,0.02709523809523806,-8.98,2.2313095238095237,0.49956289058713294,0.05158256719126729,0.025086787238026414,0.5952380952380952,0.014991804999961797,0.02,other,3.0,False,Clay,
141,52,0.36879432624113473,141.0,5.459999999999998,0.03872340425531914,3.5708,0.025324822695035464,-18.01,5.376099290780141,0.40425557031727016,0.0960457396534854,0.010938746415310051,0.48226950354609927,0.04190713145810121,0.075,top_10,,False,Grass,
142,55,0.3873239436619718,142.0,5.35,0.03767605633802817,3.502999999999994,0.024669014084506998,-15.110000000000003,3.1304225352112676,0.3923780470539005,0.04059886829588542,0.016263397760667767,0.6338028169014085,0.01057387508149184,0.02,other,10.0,True,Clay,
142,55,0.3873239436619718,142.0,5.35,0.03767605633802817,3.502999999999994,0.024669014084506998,-15.110000000000003,3.1304225352112676,0.3923780470539005,0.04059886829588542,0.016263397760667767,0.6338028169014085,0.01057387508149184,0.02,other,,True,Clay,
138,67,0.4855072463768116,138.0,4.920000000000002,0.03565217391304349,3.4015999999999984,0.02464927536231883,-11.040000000000001,2.2004347826086956,0.5002019580436325,0.04427113185298962,0.017807078837472883,0.572463768115942,0.010794958664379035,0.01,other,3.0,False,Clay,
98,53,0.5408163265306123,98.0,3.219999999999999,0.03285714285714285,2.2555999999999994,0.02301632653061224,-10.08,2.0827551020408164,0.6277120957247982,0.1283314203372052,0.00321119259039782,0.4897959183673469,0.06690321626984366,0.1,,3.0,False,Clay,
224,89,0.39732142857142855,224.0,7.830000000000007,0.03495535714285718,4.9733999999999945,0.022202678571428547,-15.72,2.981964285714286,0.4089373224346389,0.03658097839296231,0.019201035200918752,0.5982142857142857,0.00821129024291756,0.01,other,10.0,False,Clay,
54,20,0.37037037037037035,54.0,1.8699999999999992,0.034629629629629614,1.1525999999999987,0.02134444444444442,-13.34,3.303148148148148,0.3697440470297468,0.05426183152568215,0.011265007894892966,0.6481481481481481,0.015670738183233786,0.075,other,5.0,True,Hard,
49,23,0.46938775510204084,49.0,1.5599999999999996,0.031836734693877544,1.0087999999999964,0.020587755102040743,-8.15,2.4414285714285713,0.4684588158036899,0.059296195585535325,0.010977918445300926,0.5918367346938775,0.018796983141429763,0.05,other,3.0,False,Hard,
210,87,0.4142857142857143,210.0,6.83,0.032523809523809524,4.233399999999998,0.020159047619047608,-14.72,2.7474285714285718,0.42504758909139845,0.03776384469458547,0.017755332100095226,0.5904761904761905,0.008548725305338612,0.01,other,5.0,False,Clay,
167,62,0.3712574850299401,167.0,5.540000000000001,0.033173652694610783,3.3291999999999993,0.01993532934131736,-15.83,5.136826347305389,0.4122328689028702,0.08858366036620884,0.013986299027129124,0.49101796407185627,0.03873307134625167,0.05,top_10,,False,Grass,
133,61,0.45864661654135336,133.0,4.150000000000002,0.03120300751879701,2.627,0.019751879699248118,-11.990000000000002,3.0258646616541354,0.4814505409077903,0.07160755323255656,0.013040594237314802,0.5413533834586466,0.027850182903270165,0.01,,10.0,True,Grass,
83,45,0.5421686746987951,83.0,2.41,0.029036144578313255,1.601799999999999,0.019298795180722878,-6.1899999999999995,2.0839759036144576,0.6285633246140475,0.12957130691731128,0.005357969297622174,0.5060240963855421,0.06776634731193344,0.1,,3.0,True,Clay,
86,34,0.3953488372093023,86.0,2.7099999999999995,0.03151162790697674,1.6157999999999988,0.018788372093023243,-14.299999999999999,3.5116279069767433,0.4317601590638734,0.08612589980356197,0.017492284411192768,0.5813953488372093,0.03335923318158616,0.05,,10.0,True,Grass,
155,76,0.49032258064516127,155.0,4.569999999999999,0.02948387096774193,2.898600000000001,0.01870064516129033,-11.229999999999997,2.309806451612903,0.48846549459727473,0.053753324144925604,0.011861757609763091,0.5870967741935483,0.016057395849432006,0.03,other,3.0,True,,
51,18,0.35294117647058826,51.0,1.62,0.031764705882352945,0.9275999999999991,0.01818823529411763,-9.85,3.578627450980392,0.37914147211656346,0.05593066192391923,0.014113704446589981,0.6274509803921569,0.01799478324862551,0.05,other,,False,Clay,
225,89,0.39555555555555555,225.0,6.83000000000001,0.0303555555555556,3.973399999999997,0.017659555555555543,-15.72,3.0176000000000003,0.40760649060656523,0.03651778840747125,0.01897106714844755,0.5955555555555555,0.008197518038759993,0.01,other,,False,Clay,
89,48,0.5393258426966292,89.0,2.34,0.026292134831460673,1.4731999999999985,0.016552808988764028,-10.21,2.0803370786516853,0.6320710420599701,0.1287789724431837,0.0018907806606013548,0.47191011235955055,0.06842406328454496,0.1,top_10,3.0,False,Clay,
219,100,0.45662100456621,219.0,5.940000000000002,0.027123287671232888,3.441199999999996,0.015713242009132402,-16.33,4.435068493150685,0.48357722543465254,0.08069754531702543,0.01112049062203301,0.45662100456621,0.03814310541384583,0.01,top_10,,False,Grass,
115,66,0.5739130434782609,115.0,2.7800000000000002,0.024173913043478264,1.744399999999997,0.015168695652173887,-7.590000000000001,1.9736521739130435,0.6531756187085015,0.1186402216877526,0.003188771990425618,0.4434782608695652,0.06974673296180034,0.075,,3.0,True,Clay,
366,218,0.5956284153005464,366.0,8.05,0.021994535519125686,4.929000000000004,0.01346721311475411,-11.7,1.9312021857923496,0.6628289019646475,0.11799974742762447,0.0026602686899773282,0.44808743169398907,0.06784014654695483,0.075,top_10,3.0,True,,
74,40,0.5405405405405406,74.0,1.5300000000000002,0.02067567567567568,0.8193999999999999,0.011072972972972972,-6.8999999999999995,2.081216216216216,0.6339093689901766,0.13026037606127128,0.004031000765367225,0.4864864864864865,0.06970044952392297,0.1,top_10,3.0,True,Clay,
122,54,0.4426229508196721,122.0,2.7200000000000006,0.02229508196721312,1.3055999999999992,0.010701639344262288,-15.21,3.3769672131147543,0.4656294372383982,0.07499111679430727,0.01188591808706962,0.5491803278688525,0.029702714579593264,0.02,,,True,Grass,
137,79,0.5766423357664233,137.0,2.400000000000002,0.017518248175182497,1.1919999999999993,0.008700729927007295,-9.51,1.9629197080291967,0.6572698727448321,0.11787990375371671,0.001489062255849888,0.4306569343065693,0.07118617174723238,0.075,,3.0,False,Clay,
546,176,0.32234432234432236,546.0,12.170000000000002,0.022289377289377292,4.526600000000002,0.008290476190476194,-41.030000000000015,5.393699633699634,0.40267178229932715,0.09674476606926888,0.0691586913894169,0.5366300366300366,0.0397921071431239,0.1,top_10,,False,Hard,
158,59,0.37341772151898733,158.0,3.209999999999999,0.020316455696202527,1.1657999999999973,0.0073784810126582105,-16.36,3.206835443037974,0.38759572002938664,0.039358067096845216,0.0235267210122006,0.620253164556962,0.010082625938360993,0.02,other,10.0,False,Clay,
506,298,0.5889328063241107,506.0,7.640000000000004,0.01509881422924902,3.3271999999999986,0.006575494071146242,-16.560000000000002,1.9399011857707509,0.6583175834161287,0.11555044471932019,0.0019048763929429605,0.4367588932806324,0.06750626560695754,0.075,,3.0,False,,
266,157,0.5902255639097744,266.0,3.7100000000000044,0.013947368421052648,1.4558000000000026,0.005472932330827077,-14.29,1.9541353383458644,0.6487851285235096,0.11312305746299527,0.003153927655658776,0.47368421052631576,0.062222362708672437,0.075,,3.0,True,Hard,
70,33,0.4714285714285714,70.0,1.13,0.016142857142857143,0.36739999999999906,0.005248571428571415,-8.62,2.350857142857143,0.4900187913250343,0.06748450752689593,0.010165561117991275,0.5714285714285714,0.023024522024251665,0.05,other,3.0,True,,
23,11,0.4782608695652174,23.0,0.3199999999999994,0.013913043478260844,0.07359999999999989,0.003199999999999995,-4.2,2.186086956521739,0.5311783985290018,0.08368801215856546,0.008472047328036563,0.5652173913043478,0.0312551055232769,0.05,other,3.0,False,Clay,
23,11,0.4782608695652174,23.0,0.3199999999999994,0.013913043478260844,0.07359999999999989,0.003199999999999995,-4.2,2.186086956521739,0.5311783985290018,0.08368801215856546,0.008472047328036563,0.5652173913043478,0.0312551055232769,0.05,other,3.0,True,Clay,
803,440,0.547945205479452,803.0,9.860000000000005,0.012278953922789545,2.4028000000000054,0.0029922789539227963,-30.98000000000002,2.3393773349937734,0.5990797891773294,0.08167982074155326,0.004602082998043134,0.4943960149439601,0.04159102951240174,0.01,top_10,5.0,True,Hard,
144,57,0.3958333333333333,144.0,2.210000000000001,0.015347222222222227,0.4257999999999946,0.002956944444444407,-13.11,2.8866666666666667,0.40901498089220595,0.04135307518847872,0.021838956777374248,0.6111111111111112,0.010756654152559808,0.02,other,5.0,False,Clay,
101,58,0.5742574257425742,101.0,1.0900000000000007,0.0107920792079208,0.20819999999999883,0.0020613861386138497,-6.8,1.9628712871287126,0.6626099073001429,0.12039418573560053,0.002505470022617871,0.42574257425742573,0.07332154908441209,0.075,top_10,3.0,True,Clay,
159,59,0.3710691823899371,159.0,2.209999999999999,0.013899371069182384,0.1657999999999964,0.0010427672955974617,-16.36,3.255849056603773,0.38584669135698835,0.03925118133936489,0.023174088951714425,0.6163522012578616,0.010051367563323912,0.02,other,,False,Clay,
277,153,0.5523465703971119,277.0,2.6000000000000028,0.009386281588447664,0.06800000000000228,0.00024548736462094684,-9.57,2.0464620938628157,0.6366152328855353,0.1280362651481633,0.003763246264725645,0.47653429602888087,0.06757264708033298,0.1,,3.0,True,,
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,other,3.0,True,Grass,
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,other,5.0,True,Grass,
66,26,0.3939393939393939,66.0,0.7900000000000014,0.011969696969696991,-0.025800000000001155,-0.0003909090909091084,-12.06,4.026666666666666,0.4200833962660319,0.09795988319141698,0.01226839165467637,0.5757575757575758,0.03836280221340237,0.075,top_10,,True,Grass,
277,107,0.3862815884476534,277.0,3.2300000000000075,0.011660649819494611,-0.23460000000000036,-0.0008469314079422395,-33.54,3.012382671480144,0.39619640759004343,0.043745519193185194,0.015683722944228685,0.631768953068592,0.011687933862416426,0.03,other,5.0,True,,
324,134,0.41358024691358025,324.0,3.4200000000000035,0.010555555555555566,-0.44839999999999947,-0.001383950617283949,-22.08,2.9972530864197533,0.4971806191856381,0.11206701691420635,0.004658292570246001,0.5308641975308642,0.04902684480779888,0.1,top_10,5.0,True,Hard,
649,339,0.522342064714946,649.0,5.080000000000009,0.007827426810477671,-1.2215999999999987,-0.0018822804314329719,-30.490000000000016,2.4671494607087827,0.5771646191803884,0.08992365366538149,0.0051184990257055266,0.5069337442218799,0.045844713037865685,0.03,top_10,5.0,True,Hard,
530,258,0.4867924528301887,530.0,4.330000000000005,0.008169811320754727,-1.1965999999999912,-0.002257735849056587,-32.67000000000001,2.628811320754717,0.5513811592376733,0.09672501896756235,0.0049363784649526276,0.5075471698113208,0.04774111917590669,0.05,top_10,5.0,True,Hard,
136,61,0.4485294117647059,136.0,1.1500000000000026,0.008455882352941195,-0.3730000000000002,-0.002742647058823531,-13.059999999999999,3.245882352941176,0.473494410938208,0.07105311633847558,0.010689467747195827,0.5367647058823529,0.027489332009274288,0.01,,,True,Grass,
123,71,0.5772357723577236,123.0,0.7100000000000015,0.005772357723577248,-0.34420000000000206,-0.002798373983739854,-9.51,1.9528455284552844,0.6654827402591768,0.11923361040214062,0.0007345140035519803,0.4146341463414634,0.07428542842511723,0.075,top_10,3.0,False,Clay,
837,512,0.6117084826762246,837.0,3.8600000000000048,0.0046117084826762305,-2.717199999999993,-0.0032463560334527993,-18.920000000000005,1.8544563918757466,0.6588546967055844,0.08798042735782875,0.003469187875302397,0.45639187574671447,0.05070088106655842,0.03,,3.0,True,,
39,17,0.4358974358974359,39.0,0.30000000000000115,0.007692307692307722,-0.14600000000000057,-0.003743589743589758,-10.48,2.671794871794872,0.4547460019702868,0.0429545182321205,0.012772987683260727,0.6410256410256411,0.011662359230950154,0.02,other,5.0,False,Grass,
461,274,0.5943600867678959,461.0,1.990000000000002,0.00431670281995662,-1.7897999999999987,-0.003882429501084596,-19.16000000000001,1.9032104121475053,0.6727211283275568,0.11888106028555724,0.0010815264109215693,0.41865509761388287,0.07115619024283353,0.075,top_10,3.0,False,,
709,375,0.5289139633286318,709.0,3.480000000000012,0.004908321579689721,-3.26959999999999,-0.0046115655853314385,-36.250000000000014,2.411763046544429,0.5856111864587975,0.0865077087012015,0.004876481219271563,0.5035260930888575,0.04408306516678636,0.02,top_10,5.0,True,Hard,
925,455,0.4918918918918919,925.0,4.360000000000005,0.004713513513513519,-5.127199999999982,-0.0055429189189189,-35.210000000000015,3.1897513513513513,0.5433279023869731,0.07786982514032038,0.00891109521329551,0.5135135135135135,0.03786755373775301,0.01,top_10,,True,Hard,
767,354,0.46153846153846156,767.0,3.580000000000002,0.004667535853976534,-4.751599999999991,-0.006195045632333756,-34.980000000000004,3.3907170795306385,0.5158192602704916,0.084446434681761,0.008297663309192798,0.5254237288135594,0.040913531738800496,0.03,top_10,,True,Hard,
682,436,0.6392961876832844,682.0,-0.7100000000000009,-0.0010410557184750745,-5.615799999999995,-0.008234310850439875,-27.040000000000006,1.7509677419354837,0.6975795153665637,0.09575931445167037,0.0015617856629249647,0.42668621700879766,0.05857440043408714,0.03,top_10,3.0,True,,
228,88,0.38596491228070173,228.0,0.9400000000000013,0.004122807017543865,-1.8788000000000018,-0.00824035087719299,-15.07,3.6970614035087723,0.46569646180825236,0.09329977669150884,0.00803160111294296,0.5307017543859649,0.044303274298715514,0.075,,,True,Clay,
259,143,0.5521235521235521,259.0,0.1300000000000019,0.0005019305019305092,-2.1926000000000023,-0.008465637065637075,-9.64,2.034131274131274,0.6430939374274519,0.12960956665528986,0.003738467356644381,0.47876447876447875,0.06941490354149371,0.1,top_10,3.0,True,,
966,431,0.44616977225672877,966.0,2.440000000000005,0.00252587991718427,-8.308799999999984,-0.008601242236024828,-56.96000000000006,4.067153209109731,0.5024957306978078,0.08303914286958161,0.042724935241151236,0.510351966873706,0.0411218618901861,0.03,top_10,,False,Hard,
462,205,0.44372294372294374,462.0,1.0800000000000027,0.0023376623376623437,-4.081599999999997,-0.008834632034632028,-20.3,2.858311688311688,0.5084128970416633,0.09969652362159638,0.005351336592977104,0.5367965367965368,0.04553817915391868,0.075,,5.0,True,Hard,
247,149,0.6032388663967612,247.0,-0.2699999999999978,-0.0010931174089068736,-2.2246000000000024,-0.009006477732793531,-10.73,1.838825910931174,0.6670304106744986,0.08917313064722762,0.0034735118056800967,0.44129554655870445,0.05456497940053928,0.03,,3.0,True,Clay,
862,559,0.648491879350348,862.0,-1.8299999999999947,-0.002122969837587001,-7.853399999999983,-0.009110672853828286,-30.33000000000001,1.7246983758700696,0.7074867034634624,0.09641068036990558,0.0006049688809799854,0.40835266821345706,0.061750073536100424,0.03,top_10,3.0,False,,
1144,774,0.6765734265734266,1144.0,-4.579999999999995,-0.004003496503496499,-11.888399999999987,-0.01039195804195803,-32.420000000000016,1.6389947552447555,0.7285097619485986,0.08593215093533949,0.00024274225333474484,0.3977272727272727,0.05577252823130166,0.01,top_10,3.0,False,,
285,127,0.4456140350877193,285.0,0.1800000000000006,0.0006315789473684231,-2.983600000000001,-0.010468771929824565,-22.439999999999998,4.213824561403509,0.4694608742038464,0.07049949835491748,0.010650473716813894,0.4807017543859649,0.031461260179664344,0.01,,,False,Grass,
829,390,0.4704463208685163,829.0,-0.01999999999999158,-2.4125452352221446e-05,-8.799599999999995,-0.010614716525934854,-32.15000000000001,3.3406996381182146,0.5263995372095975,0.08172713273042097,0.00955375093447185,0.5223160434258143,0.039665962697656786,0.02,top_10,,True,Hard,
972,543,0.558641975308642,972.0,-1.8899999999999864,-0.0019444444444444305,-10.432199999999991,-0.010732716049382706,-43.760000000000005,2.2903189300411517,0.6116074555584258,0.08126795172052544,0.0030788374286940816,0.46502057613168724,0.044056107487373423,0.01,top_10,5.0,False,Hard,
1033,640,0.6195546950629235,1033.0,-3.7399999999999842,-0.0036205227492739443,-11.525199999999995,-0.011157018393030004,-26.72000000000001,1.8201064859632141,0.6716923795925673,0.08945205821188591,0.0025668943438844753,0.4394966118102614,0.054253905249981985,0.03,,3.0,False,,
585,348,0.5948717948717949,585.0,-2.0499999999999936,-0.003504273504273493,-6.748999999999998,-0.011536752136752133,-22.470000000000002,1.8944615384615384,0.6576441473347693,0.10128962779836896,0.0027586003083764493,0.4512820512820513,0.057998032280397745,0.05,,3.0,True,,
1175,566,0.4817021276595745,1175.0,-1.88999999999999,-0.0016085106382978638,-14.03219999999998,-0.01194229787234041,-60.94000000000004,3.8163319148936177,0.5341849352938011,0.07645546204306403,0.038412746556173376,0.49957446808510636,0.038788693024381836,0.01,top_10,,False,Hard,
166,98,0.5903614457831325,166.0,-0.6400000000000006,-0.0038554216867469912,-1.9872000000000014,-0.011971084337349405,-10.779999999999998,1.8787951807228915,0.6661602585869149,0.10478269891064004,0.0027340928109499778,0.4457831325301205,0.062456383697288405,0.05,,3.0,True,Clay,
462,288,0.6233766233766234,462.0,-2.2699999999999996,-0.004913419913419912,-5.7045999999999975,-0.012347619047619041,-26.189999999999998,1.7844372294372293,0.6723806951204115,0.07346651700577747,0.005288409415890324,0.43722943722943725,0.046151696660953916,0.01,,3.0,False,Clay,
809,327,0.4042027194066749,809.0,-0.4700000000000024,-0.0005809641532756519,-10.1006,-0.012485290482076639,-64.38000000000002,4.452645241038319,0.47066579113111306,0.08799891979096448,0.0498366685864885,0.515451174289246,0.04164000448028531,0.05,top_10,,False,Hard,
294,180,0.6122448979591837,294.0,-1.42,-0.004829931972789116,-3.6716000000000015,-0.012488435374149665,-17.019999999999996,1.810034013605442,0.6775064379355858,0.08965962702458213,0.0024918635705088897,0.43197278911564624,0.0572651281216181,0.03,,3.0,False,Clay,
408,185,0.4534313725490196,408.0,-0.789999999999992,-0.001936274509803902,-5.234199999999998,-0.012828921568627446,-23.43,2.7994362745098034,0.5267661271902992,0.10570993875193799,0.004568644803017651,0.5220588235294118,0.04949122281180346,0.075,top_10,5.0,True,Hard,
1275,622,0.48784313725490197,1275.0,-3.409999999999995,-0.0026745098039215646,-16.40180000000001,-0.012864156862745104,-34.00000000000001,2.5904078431372546,0.5380383282645254,0.07998398021322237,0.00717562424419102,0.5192156862745098,0.03925956074351913,0.03,,5.0,True,,
891,590,0.6621773288439955,891.0,-5.739999999999988,-0.006442199775533095,-11.645199999999996,-0.013069809203142532,-32.38000000000001,1.6722895622895624,0.7162379521917543,0.08577961419061851,0.0011522849222670999,0.41975308641975306,0.05262201290883834,0.01,top_10,3.0,True,,
390,238,0.6102564102564103,390.0,-2.199999999999995,-0.005641025641025628,-5.196,-0.013323076923076922,-21.55,1.8184871794871795,0.6593191560524391,0.07265838267695474,0.003936637131429889,0.44871794871794873,0.04352884189548824,0.01,,3.0,True,Clay,
624,289,0.46314102564102566,624.0,-1.7799999999999936,-0.0028525641025640923,-8.444399999999995,-0.0135326923076923,-30.45,2.725705128205128,0.523771846511697,0.0892966899780424,0.006482992941779016,0.5272435897435898,0.04254928418842947,0.05,,5.0,True,Hard,
515,315,0.6116504854368932,515.0,-3.179999999999991,-0.00617475728155338,-7.116399999999993,-0.013818252427184452,-23.000000000000004,1.8324271844660196,0.6804281763069662,0.10588449851487987,0.0017518289361957936,0.4349514563106796,0.0627517132860875,0.05,top_10,3.0,True,,
1240,678,0.5467741935483871,1240.0,-6.719999999999994,-0.005419354838709673,-17.8256,-0.014375483870967744,-36.080000000000005,2.3349435483870966,0.6026652208115622,0.08190880498342089,0.004725891110261473,0.4798387096774194,0.04339737702923142,0.01,top_10,5.0,True,,
143,87,0.6083916083916084,143.0,-0.9600000000000006,-0.006713286713286718,-2.0608,-0.01441118881118881,-9.179999999999998,1.829370629370629,0.6878706276871388,0.10817555062600868,0.0018112050214884989,0.42657342657342656,0.06747477109590563,0.05,top_10,3.0,True,Clay,
426,146,0.3427230046948357,426.0,-0.5799999999999939,-0.001361502347417826,-6.168399999999998,-0.014479812206572766,-29.6,4.33593896713615,0.42194127648163526,0.0996602112127603,0.008368455697446046,0.5469483568075117,0.04100392465777578,0.1,top_10,,True,Hard,
655,238,0.36335877862595417,655.0,-1.2099999999999973,-0.001847328244274805,-9.525799999999997,-0.014543206106870224,-52.70000000000002,4.9117404580152675,0.4378876436027655,0.09363082055158017,0.05859270483532391,0.5221374045801527,0.041771458891737764,0.075,top_10,,False,Hard,
814,391,0.48034398034398035,814.0,-3.5099999999999785,-0.004312039312039285,-11.899799999999999,-0.014618918918918918,-31.019999999999996,2.64512285012285,0.5481624929277621,0.0966723735899018,0.005232952367448489,0.5012285012285013,0.048063739677900626,0.05,top_10,5.0,True,,
201,120,0.5970149253731343,201.0,-1.3800000000000001,-0.006865671641791045,-2.9724000000000026,-0.01478805970149255,-13.82,1.8528855721393036,0.6751345266414444,0.10414907396034179,0.0015636764824844226,0.43283582089552236,0.06443968960431878,0.05,,3.0,False,Clay,
447,286,0.639821029082774,447.0,-3.779999999999996,-0.008456375838926165,-6.924399999999996,-0.015490827740492161,-20.96,1.7487695749440717,0.6950967504632796,0.09542909426643117,0.0022574872712201374,0.44966442953020136,0.056768075916551454,0.03,top_10,3.0,True,Hard,
89,34,0.38202247191011235,89.0,-0.29000000000000004,-0.0032584269662921353,-1.3842000000000012,-0.015552808988764058,-14.53,3.831460674157303,0.42127743400396944,0.08478928792369646,0.01374949482492519,0.5730337078651685,0.032622122255536866,0.05,,,True,Grass,
994,655,0.6589537223340041,994.0,-8.939999999999994,-0.00899396378269617,-15.54119999999999,-0.01563501006036216,-37.29000000000001,1.6806639839034205,0.7184142161752084,0.09121983876285653,0.00030375674608053613,0.4084507042253521,0.05956648733859917,0.02,top_10,3.0,False,,
541,350,0.6469500924214417,541.0,-4.819999999999988,-0.008909426987060976,-8.54359999999999,-0.015792236598890924,-23.00999999999999,1.7260443622920516,0.7028246992958381,0.0954064498903576,0.0014616370859836917,0.4232902033271719,0.05916277179348499,0.03,top_10,3.0,False,Hard,
893,281,0.3146696528555431,893.0,-2.149999999999995,-0.0024076147816349328,-14.347000000000016,-0.016066069428891393,-71.99000000000001,5.464826427771556,0.3998308145169345,0.0965352967485507,0.0790476538933202,0.5397536394176932,0.039937068874838624,0.1,top_10,,False,,
998,515,0.5160320641282565,998.0,-6.639999999999992,-0.006653306613226445,-16.167199999999994,-0.016199599198396787,-33.030000000000015,2.473286573146292,0.5774072781912102,0.09004215025585795,0.004814157971735675,0.4879759519038076,0.046912206681460455,0.03,top_10,5.0,True,,
816,398,0.4877450980392157,816.0,-5.060000000000003,-0.006200980392156867,-13.318799999999996,-0.016322058823529408,-29.359999999999992,2.5947426470588235,0.5378875395601957,0.08017014139504033,0.0071750777187070385,0.5306372549019608,0.0386945958958379,0.03,,5.0,True,Hard,
1165,536,0.46008583690987126,1165.0,-6.6399999999999935,-0.005699570815450639,-19.087200000000006,-0.01638386266094421,-39.75,3.335914163090129,0.5202862308864221,0.0848343958607713,0.007533424320068565,0.5090128755364807,0.04214196459218603,0.03,top_10,,True,,
1059,487,0.45986779981114256,1059.0,-6.34,-0.005986779981114259,-17.653200000000005,-0.016669688385269128,-66.27000000000005,4.019376770538243,0.5164710211822838,0.07993744591314628,0.04205196390645054,0.5070821529745042,0.04030651657073003,0.02,top_10,,False,Hard,
713,477,0.6690042075736325,713.0,-7.3999999999999915,-0.01037868162692846,-11.971999999999989,-0.016791023842917235,-25.39999999999999,1.6470967741935485,0.7214722003646762,0.08511602410858968,0.0007113422962819223,0.41374474053295934,0.053028438020472184,0.01,top_10,3.0,False,Hard,
349,192,0.5501432664756447,349.0,-2.8199999999999994,-0.00808022922636103,-5.903600000000001,-0.016915759312320918,-16.279999999999998,2.0191977077363896,0.6456888410412337,0.12852245650958696,0.0019666408925728173,0.4498567335243553,0.0700253147474851,0.1,,3.0,False,,
178,109,0.6123595505617978,178.0,-1.7,-0.009550561797752809,-3.046,-0.017112359550561798,-12.45,1.8098314606741572,0.6937355993750747,0.10679291902461625,0.0006710218226658875,0.4157303370786517,0.06872758530018375,0.05,top_10,3.0,False,Clay,
642,271,0.4221183800623053,642.0,-3.6699999999999893,-0.0057165109034267745,-11.0166,-0.01715981308411215,-37.83,3.657741433021807,0.48661805754195364,0.089709837574384,0.008451537444164155,0.5249221183800623,0.04193004221306613,0.05,top_10,,True,Hard,
223,92,0.4125560538116592,223.0,-1.2499999999999956,-0.005605381165919262,-3.845000000000004,-0.017242152466367733,-21.149999999999995,4.665156950672645,0.44241473321265934,0.0790021337713121,0.01181600495035231,0.5022421524663677,0.03601634237991806,0.03,,,False,Grass,
539,329,0.6103896103896104,539.0,-5.249999999999995,-0.00974025974025973,-9.344999999999995,-0.01733766233766233,-17.82,1.8554545454545452,0.6574880813102015,0.0878017063438674,0.0035358564356642165,0.46567717996289426,0.04956531631163854,0.03,,3.0,True,Hard,
712,313,0.4396067415730337,712.0,-4.689999999999994,-0.006587078651685385,-12.57620000000001,-0.017663202247191027,-31.040000000000006,2.863384831460674,0.5071171730433761,0.10018962459491468,0.005981395500932844,0.5308988764044944,0.04640216214578866,0.075,,5.0,True,,
773,408,0.5278137128072445,773.0,-7.5599999999999845,-0.009780077619663628,-14.708799999999997,-0.01902820181112548,-46.82000000000002,2.428680465717982,0.5864252538510755,0.0898363198798289,0.0033831185531136335,0.47477360931435963,0.047833853380674,0.03,top_10,5.0,False,Hard,
1109,586,0.5284039675383229,1109.0,-11.169999999999987,-0.010072137060414777,-21.406599999999997,-0.019302614968440032,-42.510000000000005,2.4018755635707847,0.5904165936033957,0.08622004514851986,0.004846634000617492,0.4878268710550045,0.04568066366230107,0.02,top_10,5.0,True,,
