tourney_date,match_date,tourney_name,round,surface,tournament_importance,player,opponent,side,model_type,model_probability,odds,closing_odds,clv,market_probability,edge,ev,won,stake,profit,friction_bps,friction_adjusted_odds,friction_adjusted_profit,friction_adjusted_ev
2024-09-18,2024-09-21,Hangzhou,R16,Hard,3,Yasutaka Uchiyama,Holger Rune,player2,other,0.210521355868522,5.0,4.6,0.0869565217391306,0.1896272285251215,0.0208941273434004,0.0526067793426102,True,1.0,4.0,200.0,4.92,3.92,0.03576507087312819
2024-09-18,2024-09-22,Chengdu,QF,Hard,3,Lorenzo Musetti,Adrian Mannarino,player2,other,0.8014182446284138,1.29,1.29,0.0,0.744047619047619,0.0573706255807948,0.0338295355706538,True,1.0,0.29,200.0,1.2842,0.2842,0.029181309751809048
2024-09-18,2024-09-23,Chengdu,SF,Hard,3,Juncheng Shang,Yannick Hanfmann,player2,other,0.8051166459598846,1.33,1.33,0.0,0.7188160676532769,0.0863005783066077,0.0708051391266466,True,1.0,0.33,200.0,1.3234000000000001,0.32340000000000013,0.06549136926331145
2024-09-26,2024-09-26,Beijing,R32,Hard,3,Nicolas Jarry,Jannik Sinner,player1,top_10,0.1326407008508009,11.0,10.54,0.0436432637571158,0.0871369294605809,0.04550377139022,0.4590477093588102,False,1.0,-1.0,200.0,10.8,-1.0,0.43251956918864976
2024-09-26,2024-09-27,Beijing,R32,Hard,3,Daniil Medvedev,Gael Monfils,player1,top_10,0.8674164759759496,1.2,1.2,0.0,0.7894736842105263,0.0779427917654232,0.0408997711711394,True,1.0,0.1999999999999999,200.0,1.196,0.19599999999999995,0.0374301052672357
2024-09-25,2024-09-29,Tokyo,QF,Hard,3,Tomas Machac,Alex Michelsen,player2,other,0.5429084939967368,1.91,1.91,0.0,0.5,0.0429084939967367,0.0369552235337672,True,1.0,0.91,200.0,1.8918,0.8917999999999999,0.02707428894302666
2024-09-26,2024-09-29,Beijing,R16,Hard,3,Carlos Alcaraz,Tallon Griekspoor,player1,top_10,0.98,1.06,1.07,-0.0093457943925233,0.9041591320072332,0.0758408679927666,0.0388,True,1.0,0.06,200.0,1.0588,0.05879999999999996,0.03762399999999994
2024-09-26,2024-09-30,Beijing,QF,Hard,3,Carlos Alcaraz,Karen Khachanov,player1,top_10,0.968700270214512,1.07,1.08,-0.0092592592592593,0.893743793445879,0.0749564767686329,0.0365092891295277,True,1.0,0.07,200.0,1.0686,0.0686,0.03515310875122751
2024-09-26,2024-10-02,Beijing,F,Hard,3,Carlos Alcaraz,Jannik Sinner,player1,top_10,0.618039878805754,1.73,1.74,-0.0057471264367816,0.5483028720626633,0.0697370067430906,0.0692089903339543,True,1.0,0.73,200.0,1.7153999999999998,0.7153999999999998,0.06018560810339019
2024-10-02,2024-10-02,Shanghai Masters,R128,Hard,4,Alejandro Davidovich Fokina,Gabriel Diallo,player2,other,0.7179323635877762,1.73,1.75,-0.0114285714285714,0.5483028720626633,0.1696294915251129,0.2420229890068528,True,1.0,0.73,200.0,1.7153999999999998,0.7153999999999998,0.23154117649847117
2024-10-02,2024-10-02,Shanghai Masters,R128,Hard,4,Egor Gerasimov,Taro Daniel,player1,other,0.2811840774970455,3.75,3.43,0.0932944606413994,0.2559523809523809,0.0252316965446645,0.0544402906139206,False,1.0,-1.0,200.0,3.695,-1.0,0.03897516635158316
2024-10-02,2024-10-04,Shanghai Masters,R64,Hard,4,Aleksandar Vukic,Casper Ruud,player1,top_10,0.3422655441148243,3.4,3.21,0.0591900311526478,0.281183932346723,0.0610816117681012,0.1637028499904027,True,1.0,2.4,200.0,3.352,2.352,0.14727410387289108
2024-10-02,2024-10-04,Shanghai Masters,R64,Hard,4,Fabio Fognini,Tommy Paul,player2,other,0.1267486423624537,9.0,8.67,0.0380622837370241,0.1062562065541211,0.0204924358083326,0.1407377812620838,False,1.0,-1.0,200.0,8.84,-1.0,0.12045799848409078
2024-10-02,2024-10-06,Shanghai Masters,R32,Hard,4,Yibing Wu,Carlos Alcaraz,player1,top_10,0.1363734294848727,15.0,13.2,0.1363636363636364,0.0642545227698066,0.0721189067150661,1.0456014422730906,False,1.0,-1.0,200.0,14.719999999999999,-1.0,1.0074168820173257
2024-10-02,2024-10-08,Shanghai Masters,R32,Hard,4,Taylor Fritz,Yosuke Watanuki,player2,top_10,0.8680205226471562,1.2,1.17,0.0256410256410257,0.7894736842105263,0.0785468384366299,0.0416246271765874,True,1.0,0.1999999999999999,200.0,1.196,0.19599999999999995,0.0381525450859988
2024-10-02,2024-10-08,Shanghai Masters,R32,Hard,4,Alexei Popyrin,Grigor Dimitrov,player1,top_10,0.4994863401416304,2.2,2.21,-0.0045248868778279,0.4315245478036175,0.0679617923380128,0.098869948311587,False,1.0,-1.0,200.0,2.176,-1.0,0.08688227614818789
2024-10-02,2024-10-09,Shanghai Masters,R16,Hard,4,Roman Safiullin,Novak Djokovic,player2,top_10,0.176429193403774,7.0,6.84,0.023391812865497,0.1358024691358024,0.0406267242679715,0.2350043538264183,False,1.0,-1.0,200.0,6.88,-1.0,0.2138328506179652
2024-10-02,2024-10-09,Shanghai Masters,R16,Hard,4,Gael Monfils,Carlos Alcaraz,player1,top_10,0.1207958231937796,10.0,9.97,0.0030090270812437,0.0958408679927667,0.0249549552010129,0.2079582319377967,False,1.0,-1.0,200.0,9.82,-1.0,0.18621498376291568
2024-10-02,2024-10-10,Shanghai Masters,QF,Hard,4,Jannik Sinner,Daniil Medvedev,player1,top_10,0.8070377181753841,1.29,1.3,-0.0076923076923076,0.744047619047619,0.0629900991277651,0.0410786564462454,True,1.0,0.29,200.0,1.2842,0.2842,0.036397837680828216
2024-10-02,2024-10-12,Shanghai Masters,SF,Hard,4,Taylor Fritz,Novak Djokovic,player2,top_10,0.3523719567718339,3.0,2.92,0.0273972602739727,0.3181818181818181,0.0341901385900158,0.0571158703155019,False,1.0,-1.0,200.0,2.96,-1.0,0.04302099204462839
2024-10-02,2024-10-13,Shanghai Masters,F,Hard,4,Jannik Sinner,Novak Djokovic,player2,top_10,0.7621099173911013,1.4,1.41,-0.0070921985815602,0.6818181818181818,0.0802917355729195,0.0669538843475417,True,1.0,0.3999999999999999,200.0,1.392,0.3919999999999999,0.06085700500841301
2024-10-14,2024-10-16,Stockholm,R16,Hard,3,Lorenzo Sonego,Casper Ruud,player2,top_10,0.4772463130487285,2.38,2.37,0.0042194092827003,0.3974683544303797,0.0797779586183488,0.1358462250559738,False,1.0,-1.0,200.0,2.3524,-1.0,0.12267422681582885
2024-10-14,2024-10-16,Antwerp,R16,Hard,3,Marton Fucsovics,Felix Auger Aliassime,player2,other,0.3764573139219793,2.75,2.66,0.0338345864661653,0.3436754176610979,0.0327818962608814,0.0352576132854431,False,1.0,-1.0,200.0,2.715,-1.0,0.022081607298173767
2024-10-14,2024-10-17,Stockholm,R16,Hard,3,Grigor Dimitrov,Quentin Halys,player2,top_10,0.8477655123849419,1.25,1.24,0.0080645161290322,0.7619047619047619,0.08586075048018,0.0597068904811773,True,1.0,0.25,200.0,1.245,0.2450000000000001,0.05546806291925277
2024-10-14,2024-10-17,Almaty,R16,Hard,3,Otto Virtanen,Karen Khachanov,player2,other,0.382370653734252,2.75,2.63,0.0456273764258554,0.3436754176610979,0.0386952360731541,0.0515192977691931,False,1.0,-1.0,200.0,2.715,-1.0,0.038136324888494055
2024-10-14,2024-10-18,Stockholm,QF,Hard,3,Tallon Griekspoor,Casper Ruud,player2,top_10,0.52499561809607,2.0,2.02,-0.0099009900990099,0.4736842105263157,0.0513114075697542,0.0499912361921399,True,1.0,1.0,200.0,1.98,0.98,0.03949132383021858
2024-10-14,2024-10-18,Stockholm,QF,Hard,3,Grigor Dimitrov,Dominic Stricker,player2,top_10,0.9015723858085792,1.2,1.22,-0.0163934426229508,0.7894736842105263,0.112098701598053,0.0818868629702951,True,1.0,0.1999999999999999,200.0,1.196,0.19599999999999995,0.07828057342706071
2024-10-14,2024-10-18,Stockholm,QF,Hard,3,Stan Wawrinka,Andrey Rublev,player1,top_10,0.2942928619380409,5.0,4.67,0.0706638115631692,0.1896272285251215,0.1046656334129193,0.4714643096902047,True,1.0,4.0,200.0,4.92,3.92,0.4479208807351611
2024-10-14,2024-10-19,Antwerp,SF,Hard,3,Hugo Gaston,Roberto Bautista Agut,player2,other,0.3986644275981984,3.0,2.94,0.0204081632653061,0.3181818181818181,0.0804826094163803,0.1959932827945952,False,1.0,-1.0,200.0,2.96,-1.0,0.18004670569066727
2024-10-21,2024-10-21,Basel,R32,Hard,3,Andrey Rublev,Nuno Borges,player2,top_10,0.8816836428978864,1.17,1.18,-0.0084745762711864,0.8103727714748785,0.0713108714230078,0.0315698621905269,True,1.0,0.1699999999999999,200.0,1.1665999999999999,0.16659999999999986,0.028572137804674103
2024-10-21,2024-10-22,Vienna,R32,Hard,3,Alex De Minaur,Jan Lennard Struff,player2,top_10,0.8059648673421927,1.36,1.35,0.0074074074074073,0.7017543859649122,0.1042104813772805,0.0961122195853822,True,1.0,0.3600000000000001,200.0,1.3528000000000002,0.3528000000000002,0.09030927254051851
2024-10-21,2024-10-23,Basel,R16,Hard,3,Alejandro Tabilo,Andrey Rublev,player1,top_10,0.2818128520199388,4.0,3.88,0.0309278350515465,0.238095238095238,0.0437176139247006,0.1272514080797551,False,1.0,-1.0,200.0,3.94,-1.0,0.11034263695855873
2024-10-21,2024-10-24,Basel,R16,Hard,3,Pedro Martinez,Arthur Fils,player2,other,0.2327849584764254,4.5,4.28,0.0514018691588784,0.2105263157894736,0.0222586426869517,0.0475323131439144,False,1.0,-1.0,200.0,4.43,-1.0,0.031237366050564597
2024-10-21,2024-10-24,Vienna,R16,Hard,3,Flavio Cobolli,Alex De Minaur,player1,top_10,0.3107686176881051,3.4,3.24,0.0493827160493827,0.281183932346723,0.029584685341382,0.0566133001395572,False,1.0,-1.0,200.0,3.352,-1.0,0.04169640649052819
2024-10-21,2024-10-24,Vienna,R16,Hard,3,Lorenzo Musetti,Gael Monfils,player2,other,0.6571041626697959,1.67,1.65,0.0121212121212122,0.5684754521963824,0.0886287104734134,0.097363951658559,True,1.0,0.6699999999999999,200.0,1.6566,0.6566000000000001,0.08855875587878392
2024-10-21,2024-10-25,Basel,QF,Hard,3,Holger Rune,David Goffin,player2,other,0.7579103605170477,1.36,1.36,0.0,0.7017543859649122,0.0561559745521355,0.0307580903031849,True,1.0,0.3600000000000001,200.0,1.3528000000000002,0.3528000000000002,0.02530113570746234
2024-10-21,2024-10-25,Vienna,QF,Hard,3,Alexander Zverev,Lorenzo Musetti,player2,top_10,0.8562707940110452,1.22,1.24,-0.0161290322580645,0.7801801801801801,0.0760906138308651,0.0446503686934751,False,1.0,-1.0,200.0,1.2156,-1.0,0.04088277719982658
2024-10-28,2024-10-29,Paris Masters,R32,Hard,4,Nicolas Jarry,Carlos Alcaraz,player1,top_10,0.2055992746253357,10.0,9.17,0.0905125408942202,0.0958408679927667,0.1097584066325689,1.0559927462533572,False,1.0,-1.0,200.0,9.82,-1.0,1.0189848768207965
2024-10-28,2024-10-30,Paris Masters,R32,Hard,4,Daniil Medvedev,Alexei Popyrin,player2,top_10,0.8143921593834789,1.3,1.3,0.0,0.7291666666666667,0.0852254927168121,0.0587098071985225,False,1.0,-1.0,200.0,1.294,-1.0,0.05382345424222168
2024-10-28,2024-10-30,Paris Masters,R32,Hard,4,Arthur Fils,Jan Lennard Struff,player2,other,0.746375860652309,1.4,1.42,-0.0140845070422535,0.6818181818181818,0.0645576788341272,0.0449262049132325,True,1.0,0.3999999999999999,200.0,1.392,0.3919999999999999,0.03895519802801406
2024-10-28,2024-10-30,Paris Masters,R32,Hard,4,Miomir Kecmanovic,Alex De Minaur,player1,top_10,0.2715519581238074,4.0,3.9,0.0256410256410257,0.238095238095238,0.0334567200285693,0.0862078324952295,False,1.0,-1.0,200.0,3.94,-1.0,0.06991471500780111
2024-10-28,2024-10-31,Paris Masters,R16,Hard,4,Ugo Humbert,Carlos Alcaraz,player1,top_10,0.2468877256548898,5.0,4.87,0.0266940451745378,0.1896272285251215,0.0572604971297682,0.234438628274449,True,1.0,4.0,200.0,4.92,3.92,0.21468761022205785
2024-10-28,2024-10-31,Paris Masters,R16,Hard,4,Arthur Rinderknech,Grigor Dimitrov,player2,top_10,0.2815448488163889,4.5,4.27,0.053864168618267,0.2105263157894736,0.0710185330269153,0.2669518196737503,False,1.0,-1.0,200.0,4.43,-1.0,0.24724368025660282
2024-10-28,2024-11-01,Paris Masters,QF,Hard,4,Stefanos Tsitsipas,Alexander Zverev,player2,top_10,0.4694146531103408,3.0,3.02,-0.0066225165562914,0.3181818181818181,0.1512328349285226,0.4082439593310224,False,1.0,-1.0,200.0,2.96,-1.0,0.38946737320660874
2024-11-04,2024-11-06,Metz,R16,Hard,3,Casper Ruud,Benjamin Bonzi,player2,top_10,0.5401107096160244,1.91,1.88,0.0159574468085106,0.5,0.0401107096160243,0.0316114553666064,False,1.0,-1.0,200.0,1.8918,-1.0,0.021781440451594858
2024-11-11,2024-11-11,Tour Finals,RR,Hard,1,Andrey Rublev,Alexander Zverev,player1,top_10,0.2956414503097495,3.5,3.48,0.0057471264367816,0.2708333333333333,0.0248081169764161,0.0347450760841232,False,1.0,-1.0,200.0,3.45,-1.0,0.019963003568635784
2024-11-11,2024-11-12,Tour Finals,RR,Hard,1,Alex De Minaur,Daniil Medvedev,player1,top_10,0.5890799491740671,1.91,1.88,0.0159574468085106,0.5,0.0890799491740671,0.1251427029224682,False,1.0,-1.0,200.0,1.8918,-1.0,0.11442144784750019
2024-11-11,2024-11-13,Tour Finals,RR,Hard,1,Casper Ruud,Alexander Zverev,player1,top_10,0.1810641231291013,6.0,5.46,0.098901098901099,0.158485273492286,0.0225788496368152,0.0863847387746081,False,1.0,-1.0,200.0,5.9,-1.0,0.06827832646169774
2024-11-11,2024-11-16,Tour Finals,SF,Hard,1,Taylor Fritz,Alexander Zverev,player2,top_10,0.383058505953727,3.0,2.94,0.0204081632653061,0.3181818181818181,0.0648766877719089,0.1491755178611811,True,1.0,2.0,200.0,2.96,1.96,0.13385317762303195
2024-11-11,2024-11-16,Tour Finals,SF,Hard,1,Casper Ruud,Jannik Sinner,player1,top_10,0.182296127007844,11.0,9.58,0.1482254697286011,0.0871369294605809,0.0951591975472631,1.0052573970862844,False,1.0,-1.0,200.0,10.8,-1.0,0.9687981716847154
2024-12-30,2024-12-30,Brisbane,R32,Hard,3,Yannick Hanfmann,Grigor Dimitrov,player2,top_10,0.2006897479223049,5.5,5.58,-0.014336917562724,0.1716867469879518,0.0290030009343531,0.1037936135726774,False,1.0,-1.0,200.0,5.41,-1.0,0.08573153625966956
2024-12-30,2024-12-31,Brisbane,R32,Hard,3,Rinky Hijikata,Novak Djokovic,player2,top_10,0.153335453565734,13.0,10.93,0.1893870082342177,0.074074074074074,0.07926137949166,0.993360896354543,False,1.0,-1.0,200.0,12.76,-1.0,0.9565603874987657
2024-12-30,2025-01-01,Hong Kong,R16,Hard,3,Kei Nishikori,Karen Khachanov,player1,other,0.4683028327319073,2.2,2.16,0.0185185185185186,0.4315245478036175,0.0367782849282898,0.0302662320101964,True,1.0,1.2000000000000002,200.0,2.176,1.1760000000000002,0.019026964024630444
2024-12-30,2025-01-03,Brisbane,QF,Hard,3,Jordan Thompson,Grigor Dimitrov,player1,top_10,0.3020863726990016,3.5,3.3,0.0606060606060605,0.2708333333333333,0.0312530393656682,0.0573023044465056,False,1.0,-1.0,200.0,3.45,-1.0,0.04219798581155565
2024-12-30,2025-01-03,Brisbane,QF,Hard,3,Reilly Opelka,Novak Djokovic,player1,top_10,0.2483154418113455,11.0,9.96,0.1044176706827308,0.0871369294605809,0.1611785123507646,1.7314698599248013,True,1.0,10.0,200.0,10.8,9.8,1.6818067715625316
2024-12-30,2025-01-04,Brisbane,SF,Hard,3,Jiri Lehecka,Grigor Dimitrov,player2,top_10,0.4062761213491825,2.63,2.52,0.0436507936507934,0.3631961259079903,0.0430799954411922,0.0685061991483501,True,1.0,1.63,200.0,2.5974,1.5974,0.05526159759236671
2025-01-06,2025-01-07,Auckland,R32,Hard,3,Pedro Martinez,Gael Monfils,player2,other,0.2592500962293037,4.0,3.72,0.075268817204301,0.238095238095238,0.0211548581340656,0.0370003849172149,False,1.0,-1.0,200.0,3.94,-1.0,0.021445379143456456
2025-01-06,2025-01-08,Auckland,R16,Hard,3,Roberto Carballes Baena,Francisco Cerundolo,player2,other,0.3936555526823889,2.63,2.57,0.0233463035019454,0.3631961259079903,0.0304594267743986,0.0353141035546828,True,1.0,1.63,200.0,2.5974,1.5974,0.02248093253723682
2025-01-06,2025-01-08,Adelaide,R16,Hard,3,Manuel Guinard,Tommy Paul,player1,other,0.1415740003733481,9.0,8.42,0.0688836104513064,0.1062562065541211,0.0353177938192269,0.2741660033601329,False,1.0,-1.0,200.0,8.84,-1.0,0.2515141633003972
2025-01-06,2025-01-11,Auckland,F,Hard,3,Zizou Bergs,Gael Monfils,player1,other,0.4184655659687011,2.5,2.37,0.0548523206751054,0.3796526054590571,0.038812960509644,0.0461639149217528,False,1.0,-1.0,200.0,2.4699999999999998,-1.0,0.033609947942691676
2025-01-13,2025-01-13,Australian Open,R128,Hard,5,Nicolas Jarry,Jannik Sinner,player1,top_10,0.065164081369024,26.0,17.25,0.5072463768115942,0.0373935579415031,0.0277705234275209,0.6942661155946256,False,1.0,-1.0,200.0,25.5,-1.0,0.661684074910112
2025-01-13,2025-01-13,Australian Open,R128,Hard,5,Francesco Passaro,Grigor Dimitrov,player2,top_10,0.1892587941462236,11.0,10.21,0.0773751224289911,0.0871369294605809,0.1021218646856426,1.0818467356084596,True,1.0,10.0,200.0,10.8,9.8,1.043994976779215
2025-01-13,2025-01-13,Australian Open,R128,Hard,5,Mariano Navone,Jack Draper,player2,other,0.1034571554596232,11.0,9.71,0.132852729145211,0.0871369294605809,0.0163202259990422,0.1380287100558551,False,1.0,-1.0,200.0,10.8,-1.0,0.11733727896393054
2025-01-13,2025-01-13,Australian Open,R128,Hard,5,Alexander Shevchenko,Carlos Alcaraz,player1,top_10,0.0746408044983613,29.0,20.74,0.398264223722276,0.0336554481839386,0.0409853563144226,1.1645833304524775,False,1.0,-1.0,200.0,28.439999999999998,-1.0,1.122784479933395
2025-01-13,2025-01-13,Australian Open,R128,Hard,5,Sebastian Baez,Arthur Cazaux,player2,other,0.3603695263084925,3.0,2.96,0.0135135135135135,0.3181818181818181,0.0421877081266743,0.0811085789254775,False,1.0,-1.0,200.0,2.96,-1.0,0.06669379787313778
2025-01-13,2025-01-14,Australian Open,R128,Hard,5,Adrian Mannarino,Karen Khachanov,player1,other,0.1474567792429937,7.0,6.44,0.0869565217391303,0.1358024691358024,0.0116543101071912,0.032197454700956,False,1.0,-1.0,200.0,6.88,-1.0,0.014502641191796561
2025-01-13,2025-01-14,Australian Open,R128,Hard,5,Botic Van De Zandschulp,Alex De Minaur,player1,top_10,0.1208364905110995,10.0,8.89,0.124859392575928,0.0958408679927667,0.0249956225183328,0.2083649051109956,False,1.0,-1.0,200.0,9.82,-1.0,0.1866143368189972
2025-01-13,2025-01-14,Australian Open,R128,Hard,5,Andrey Rublev,Joao Fonseca,player2,top_10,0.6778806421043897,1.62,1.62,0.0,0.586734693877551,0.0911459482268387,0.0981666402091113,False,1.0,-1.0,200.0,1.6076000000000001,-1.0,0.08976092024701698
2025-01-13,2025-01-15,Australian Open,R64,Hard,5,Yoshihito Nishioka,Carlos Alcaraz,player1,top_10,0.1326283440354507,19.0,15.68,0.211734693877551,0.0509490509490509,0.0816792930863997,1.5199385366735636,False,1.0,-1.0,200.0,18.64,-1.0,1.4721923328208013
2025-01-13,2025-01-15,Australian Open,R64,Hard,5,Jakub Mensik,Casper Ruud,player2,top_10,0.5718722561136352,2.1,2.1,0.0,0.4516971279373368,0.1201751281762984,0.200931737838634,True,1.0,1.1,200.0,2.0780000000000003,1.0780000000000003,0.18835054820413422
2025-01-13,2025-01-16,Australian Open,R64,Hard,5,Daniel Altmaier,Gael Monfils,player2,other,0.2906100600905806,4.5,4.38,0.0273972602739727,0.2105263157894736,0.0800837443011069,0.307745270407613,False,1.0,-1.0,200.0,4.43,-1.0,0.2874025662012719
2025-01-13,2025-01-18,Australian Open,R32,Hard,5,Francisco Cerundolo,Alex De Minaur,player1,top_10,0.1436687689289996,8.0,7.3,0.095890410958904,0.118942731277533,0.0247260376514665,0.1493501514319969,False,1.0,-1.0,200.0,7.859999999999999,-1.0,0.12923652378193684
2025-01-13,2025-01-18,Australian Open,R32,Hard,5,Gael Monfils,Taylor Fritz,player1,top_10,0.2544636191416972,7.0,6.44,0.0869565217391303,0.1358024691358024,0.1186611500058947,0.7812453339918807,True,1.0,6.0,200.0,6.88,5.88,0.7507096996948766
2025-01-13,2025-01-19,Australian Open,R16,Hard,5,Jack Draper,Carlos Alcaraz,player1,top_10,0.183836222397331,8.0,8.12,-0.0147783251231525,0.118942731277533,0.064893491119798,0.4706897791786484,False,1.0,-1.0,200.0,7.859999999999999,-1.0,0.44495270804302145
2025-01-13,2025-01-21,Australian Open,QF,Hard,5,Novak Djokovic,Carlos Alcaraz,player2,top_10,0.426745749208825,2.5,2.57,-0.027237354085603,0.3796526054590571,0.0470931437497679,0.0668643730220625,True,1.0,1.5,200.0,2.4699999999999998,1.4699999999999998,0.054062000545797684
2025-01-27,2025-01-28,Montpellier,R32,Hard,3,Constant Lestienne,Borna Coric,player1,other,0.5495241416296905,2.0,1.94,0.0309278350515465,0.4736842105263157,0.0758399311033747,0.099048283259381,True,1.0,1.0,200.0,1.98,0.98,0.08805780042678724
2025-01-27,2025-01-30,Montpellier,R16,Hard,3,Jesper De Jong,Flavio Cobolli,player1,other,0.3973836707511607,2.63,2.53,0.0395256916996047,0.3631961259079903,0.0341875448431704,0.0451190540755527,True,1.0,1.63,200.0,2.5974,1.5974,0.03216434640906474
2025-01-27,2025-02-01,Montpellier,SF,Hard,3,Andrey Rublev,Aleksandar Kovacevic,player2,top_10,0.8415805375400227,1.25,1.26,-0.0079365079365079,0.7619047619047619,0.0796757756352608,0.0519756719250283,False,1.0,-1.0,200.0,1.245,-1.0,0.04776776923732837
2025-02-03,2025-02-03,Rotterdam,R32,Hard,3,Stan Wawrinka,Daniil Medvedev,player2,top_10,0.2714406573768808,5.5,5.26,0.0456273764258554,0.1716867469879518,0.099753910388929,0.4929236155728447,False,1.0,-1.0,200.0,5.41,-1.0,0.4684939564089252
2025-02-03,2025-02-03,Rotterdam,R32,Hard,3,Flavio Cobolli,Hubert Hurkacz,player2,other,0.3010225473310205,3.75,3.49,0.0744985673352434,0.2559523809523809,0.0450701663786395,0.1288345524913269,False,1.0,-1.0,200.0,3.695,-1.0,0.1122783123881208
2025-02-03,2025-02-05,Rotterdam,R16,Hard,3,Mattia Bellucci,Daniil Medvedev,player1,top_10,0.467644790739667,3.5,3.47,0.0086455331412103,0.2708333333333333,0.1968114574063336,0.6367567675888346,True,1.0,2.5,200.0,3.45,2.45,0.6133745280518512
2025-02-03,2025-02-06,Rotterdam,R16,Hard,3,Andrey Rublev,Fabian Marozsan,player1,top_10,0.8411045562155782,1.25,1.26,-0.0079365079365079,0.7619047619047619,0.0791997943108163,0.0513806952694727,True,1.0,0.25,200.0,1.245,0.2450000000000001,0.04717517248839498
2025-02-03,2025-02-06,Rotterdam,R16,Hard,3,Andrea Vavassori,Carlos Alcaraz,player2,top_10,0.1914485964334327,9.0,8.13,0.1070110701107009,0.1062562065541211,0.0851923898793115,0.7230373679008943,False,1.0,-1.0,200.0,8.84,-1.0,0.6924055924715451
2025-02-03,2025-02-06,Dallas,R16,Hard,3,Michael Mmoh,Casper Ruud,player2,top_10,0.2441746873112444,4.5,4.48,0.0044642857142855,0.2105263157894736,0.0336483715217708,0.0987860929006001,False,1.0,-1.0,200.0,4.43,-1.0,0.08169386478881258
2025-02-03,2025-02-07,Rotterdam,QF,Hard,3,Hubert Hurkacz,Andrey Rublev,player1,top_10,0.5085331219769934,2.1,2.07,0.0144927536231884,0.4516971279373368,0.0568359940396566,0.0679195561516862,True,1.0,1.1,200.0,2.0780000000000003,1.0780000000000003,0.0567318274681925
2025-02-03,2025-02-07,Rotterdam,QF,Hard,3,Pedro Martinez,Carlos Alcaraz,player2,top_10,0.1102921805350464,11.0,9.83,0.1190233977619532,0.0871369294605809,0.0231552510744654,0.2132139858855105,False,1.0,-1.0,200.0,10.8,-1.0,0.19115554977850124
2025-02-03,2025-02-08,Rotterdam,SF,Hard,3,Hubert Hurkacz,Carlos Alcaraz,player1,top_10,0.293162710126706,4.0,4.09,-0.02200488997555,0.238095238095238,0.0550674720314679,0.1726508405068241,False,1.0,-1.0,200.0,3.94,-1.0,0.15506107789922174
2025-02-03,2025-02-08,Dallas,QF,Hard,3,Reilly Opelka,Tommy Paul,player1,top_10,0.4143481199831026,2.5,2.5,0.0,0.3796526054590571,0.0346955145240455,0.0358702999577565,False,1.0,-1.0,200.0,2.4699999999999998,-1.0,0.0234398563582634
2025-02-03,2025-02-08,Dallas,SF,Hard,3,Denis Shapovalov,Tommy Paul,player2,top_10,0.3919872363045537,2.63,2.55,0.0313725490196079,0.3631961259079903,0.0287911103965633,0.0309264314809761,True,1.0,1.63,200.0,2.5974,1.5974,0.01814764757744769
2025-02-10,2025-02-12,Marseille,R16,Hard,3,Alexander Bublik,Ugo Humbert,player2,other,0.2748627020955425,3.75,3.54,0.0593220338983051,0.2559523809523809,0.0189103211431616,0.0307351328582845,False,1.0,-1.0,200.0,3.695,-1.0,0.01561768424302945
2025-02-10,2025-02-12,Buenos Aires,R32,Clay,3,Diego Schwartzman,Nicolas Jarry,player2,other,0.2399109562930981,4.33,4.01,0.0798004987531173,0.2198198198198198,0.0200911364732783,0.0388144407491148,True,1.0,3.33,200.0,4.2634,3.2634,0.022836371059994476
2025-02-10,2025-02-13,Buenos Aires,R16,Clay,3,Corentin Moutet,Lorenzo Musetti,player1,other,0.3101481223371617,3.5,3.28,0.0670731707317073,0.2708333333333333,0.0393147890038283,0.0855184281800659,False,1.0,-1.0,200.0,3.45,-1.0,0.07001102206320797
2025-02-10,2025-02-14,Marseille,QF,Hard,3,Jan Lennard Struff,Daniil Medvedev,player1,top_10,0.2898084156468871,4.33,4.15,0.0433734939759036,0.2155797101449275,0.0742287055019595,0.2548704397510211,False,1.0,-1.0,200.0,4.2634,-1.0,0.23556919926893838
2025-02-10,2025-02-14,Buenos Aires,QF,Clay,3,Francisco Cerundolo,Alexander Zverev,player2,top_10,0.2997013176430937,3.5,3.11,0.1254019292604502,0.2708333333333333,0.0288679843097603,0.048954611750828,True,1.0,2.5,200.0,3.45,2.45,0.0339695458686734
2025-02-10,2025-02-15,Marseille,SF,Hard,3,Daniil Medvedev,Hamad Medjedovic,player1,top_10,0.8223950478371972,1.29,1.28,0.0078125,0.744047619047619,0.0783474287895782,0.0608896117099844,False,1.0,-1.0,200.0,1.2842,-1.0,0.056119720432528636
2025-02-17,2025-02-17,Doha,R32,Hard,3,Marin Cilic,Carlos Alcaraz,player1,top_10,0.0645141513080351,17.0,12.75,0.3333333333333332,0.0571270105379922,0.0073871407700429,0.0967405722365981,False,1.0,-1.0,200.0,16.68,-1.0,0.07609604381802548
2025-02-17,2025-02-19,Doha,R16,Hard,3,Andrey Rublev,Nuno Borges,player1,top_10,0.7965916724818362,1.3,1.29,0.0077519379844961,0.7291666666666667,0.0674250058151694,0.035569174226387,True,1.0,0.3,200.0,1.294,0.29400000000000004,0.03078962419149603
2025-02-17,2025-02-19,Doha,R16,Hard,3,Daniil Medvedev,Zizou Bergs,player2,top_10,0.8067557772215685,1.36,1.34,0.0149253731343284,0.7017543859649122,0.1050013912566563,0.0971878570213333,True,1.0,0.3600000000000001,200.0,1.3528000000000002,0.3528000000000002,0.09137921542533811
